id_no,tweet_id,tweet_created_at,tweet_text,in_reply to status_id,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,favorite_count,retweet_count,source,user_location,entities,followers_count,foliowing,friends_count,follow_request_sent,user_name,user_protected,user_verified,lang,user_description,geo_enabled,user_screen_name,user_statuses_count,tweet_truncated,tweet_is_quote_status
192,1300476415851200512,2020-08-31 16:51:53,"An old woman knocks at your door. You answer it, and she hands you a constellation.",None,None,None,None,None,1107,267,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
193,1300416016468508672,2020-08-31 12:51:53,A Brazilian maharajah buys a crystal ball which lets him see every paperweight in Madagascar.,None,None,None,None,None,169,30,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
194,1300355617039687681,2020-08-31 08:51:53,An anxious princess owns a swimming pool that is filled with murder.,None,None,None,None,None,485,101,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
195,1300295217455730688,2020-08-31 04:51:52,A field marshal is drinking tequila shots in an Egyptian mummy.,None,None,None,None,None,118,15,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
196,1300234817695481857,2020-08-31 00:51:52,Fifty professors imagine a labyrinth into existence.,None,None,None,None,None,502,98,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
197,1300174418191110144,2020-08-30 20:51:52,A narcissistic Vietnamese Young Adult writer owns a pair of binoculars that let him have sexual intercourse with existence.,None,None,None,None,None,391,62,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
198,1300114018720391169,2020-08-30 16:51:51,A prince dines with a high school inside an ivory lighthouse.,None,None,None,None,None,81,12,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
199,1300053619216011269,2020-08-30 12:51:51,"A Turkish cook prepares a turducken made of a lion, inside a crocodile, inside a peacock.",None,None,None,None,None,237,39,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
200,1299993219548160001,2020-08-30 08:51:50,A Byzantine gladiator appears in the lobby of Trump Tower. An old man knows why he has come.,None,None,None,None,None,603,142,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
201,1299932819989262337,2020-08-30 04:51:50,In Coney Island there is a huge ziggurat. An archangel is inside it.,None,None,None,None,None,646,114,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
202,1299872420384272385,2020-08-30 00:51:50,In Manchester is a violinist who has a rhinoceros instead of a brain.,None,None,None,None,None,214,41,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
203,1299812021005725696,2020-08-29 20:51:49,A Sumerian viceroy invents a new type of koala based on the movement of monkeys.,None,None,None,None,None,114,18,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
204,1299812021005725696,2020-08-29 20:51:49,A Sumerian viceroy invents a new type of koala based on the movement of monkeys.,None,None,None,None,None,114,18,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
205,1299751621346222080,2020-08-29 16:51:49,A fellowship of spiders are setting out on a long journey. Their aim is to steal a gigantic diamond.,None,None,None,None,None,518,111,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
206,1299691221804220418,2020-08-29 12:51:49,A necromancer is being chased by an enormous ferris wheel in a haunted forest.,None,None,None,None,None,465,101,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
207,1299630822119469057,2020-08-29 08:51:48,A novelist tries to forget about a porcelain piano.,None,None,None,None,None,238,34,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
208,1299570422539644928,2020-08-29 04:51:48,An Australian movie producer goes for a walk in a forest and discovers an ash tree made of mediocrity.,None,None,None,None,None,231,32,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
209,1299510022284562432,2020-08-29 00:51:47,A giraffe skips across a piece of paper.,None,None,None,None,None,126,23,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
210,1299449623002529792,2020-08-28 20:51:47,There is a secret department in Apple Inc that has discovered a way to create gravity.,None,None,None,None,None,305,49,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
211,1299389223565316096,2020-08-28 16:51:47,A sheik sentences a mountain range to death.,None,None,None,None,None,170,14,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
212,1299328823964491778,2020-08-28 12:51:46,"A prince hears of a glacier filled with pearls, and decides to steal them.",None,None,None,None,None,140,25,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
213,1299268424523112449,2020-08-28 08:51:46,A queen yearns to have sexual intercourse with every Janet Jackson CD in Bethlehem.,None,None,None,None,None,301,48,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
214,1299208024830091264,2020-08-28 04:51:45,A Trojan vice president introduces a law that everyone must become a woman.,None,None,None,None,None,400,76,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
215,1299147625397190658,2020-08-28 00:51:45,A polar bear is forgetting quantum mechanics.,None,None,None,None,None,419,58,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
216,1299087225825632256,2020-08-27 20:51:45,An Icelandic duke passes a law against skulls.,None,None,None,None,None,189,41,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
217,1299026826455474181,2020-08-27 16:51:44,A tiny snowdome is in a Bolivian garden. A metaphysician writes a book about it.,None,None,None,None,None,82,15,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
218,1298966426749812736,2020-08-27 12:51:44,Every midwife in Sydney is wrong.,None,None,None,None,None,153,19,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
219,1298906027480330240,2020-08-27 08:51:44,A congresswoman owns a set of porcelain figurines which depicts every conversation by a sociologist.,None,None,None,None,None,126,18,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
220,1298845627808276480,2020-08-27 04:51:43,A pharmacist can see every laugh that has taken place in Burma.,None,None,None,None,None,159,21,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
221,1298785228496855040,2020-08-27 00:51:43,An irritable opera singer receives an unusual birthday present from her cat: 17 a swarm of locusts.,None,None,None,None,None,153,25,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
222,1298724828384342016,2020-08-26 20:51:42,A flamingo made of words is born in Thailand.,None,None,None,None,None,211,35,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
223,1298664428930363397,2020-08-26 16:51:42,An empress listens to a phonograph that plays every baby's cry ever heard in India.,None,None,None,None,None,143,21,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
224,1298664428930363397,2020-08-26 16:51:42,An empress listens to a phonograph that plays every baby's cry ever heard in India.,None,None,None,None,None,143,21,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
225,1298604029526720517,2020-08-26 12:51:42,Tonight you will dream about balls of pure energy and waterlilies.,None,None,None,None,None,346,87,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
226,1298543630257254401,2020-08-26 08:51:41,Sadness is feeling melancholy.,None,None,None,None,None,632,138,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
227,1298483230782283776,2020-08-26 04:51:41,A sex worker is found murdered in a yurt. Beside her is a Gummi bear and a dead lizard. Can you explain what happened?,None,None,None,None,None,449,67,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
228,1298422831261208576,2020-08-26 00:51:41,A hacker discovers that the economy is secretly being controlled by an eye of a giant squid.,None,None,None,None,None,453,118,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
229,1298362431618420736,2020-08-25 20:51:40,A drunk poet finds out that her mother is a crucifix.,None,None,None,None,None,206,39,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
230,1298302032365772800,2020-08-25 16:51:40,A dental hygienist invents a board game in which contestants must fight to the death against a chameleon.,None,None,None,None,None,196,34,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
